2.03,4.72,2.75,3.01,12.00,0.00,719.84,81.24,7.86,2.60,0.20,20.00
2.07,4.74,2.76,3.01,12.00,0.00,726.60,85.78,7.47,2.74,0.20,20.00
2.11,4.76,2.77,3.01,12.00,0.00,731.14,88.10,7.30,2.82,0.20,20.00
2.14,4.76,2.78,3.02,12.00,0.00,733.57,91.27,7.04,2.92,0.20,20.00
2.18,4.78,2.79,3.01,12.00,0.00,740.22,93.70,6.90,3.00,0.20,20.00
2.21,4.80,2.79,3.01,12.00,0.00,744.12,92.85,7.01,2.97,0.20,20.00
2.25,4.80,2.80,3.01,12.00,0.00,746.34,97.71,6.64,3.13,0.20,20.00
2.29,4.82,2.81,3.01,12.00,0.00,750.25,99.92,6.51,3.20,0.20,20.00
2.32,4.82,2.82,3.01,12.00,0.00,751.09,104.67,6.18,3.35,0.20,20.00
2.36,4.83,2.83,3.01,12.00,0.00,753.94,106.68,6.07,3.41,0.20,20.00
2.39,4.84,2.84,3.01,12.00,0.00,756.79,111.43,5.79,3.57,0.20,20.00
2.43,4.84,2.85,3.01,12.00,0.00,757.00,113.23,5.69,3.62,0.20,20.00
2.47,4.84,2.86,3.01,12.00,0.00,757.32,116.39,5.51,3.72,0.20,20.00
2.50,4.84,2.87,3.01,12.00,0.00,759.22,120.83,5.28,3.87,0.20,20.00
2.54,4.86,2.88,3.01,12.00,0.00,763.34,122.62,5.23,3.92,0.20,20.00
2.57,4.86,2.89,3.02,12.00,0.00,763.34,126.42,5.04,4.05,0.20,20.00
2.61,4.86,2.90,3.02,12.00,0.00,764.08,128.64,4.94,4.12,0.20,20.00
2.64,4.86,2.91,3.01,12.00,0.00,763.76,132.33,4.77,4.23,0.20,20.00
2.68,4.86,2.91,3.01,12.00,0.00,763.97,133.92,4.70,4.29,0.20,20.00
2.72,4.86,2.91,3.01,12.00,0.00,765.24,134.23,4.70,4.30,0.20,20.00
2.75,4.88,2.93,3.01,12.00,0.00,769.57,140.57,4.47,4.50,0.20,20.00
2.79,4.88,2.93,3.01,12.00,0.00,770.20,140.89,4.47,4.51,0.20,20.00
2.82,4.88,2.95,3.01,12.00,0.00,770.09,146.06,4.27,4.67,0.20,20.00
2.86,4.88,2.95,3.01,12.00,0.00,769.88,147.22,4.23,4.71,0.20,20.00
2.90,4.88,2.97,3.01,12.00,0.00,769.78,151.44,4.08,4.85,0.20,20.00
2.93,4.88,2.97,3.01,12.00,0.00,770.20,153.45,4.02,4.91,0.20,20.00
2.97,4.88,2.99,3.01,12.00,0.00,769.99,157.35,3.89,5.04,0.20,20.00
3.01,4.88,2.99,3.01,12.00,0.00,770.41,160.31,3.81,5.13,0.20,20.00
3.04,4.88,3.01,3.01,12.00,0.00,770.41,164.96,3.67,5.28,0.20,20.00
3.08,4.88,3.01,3.01,12.00,0.00,770.41,165.38,3.66,5.29,0.20,20.00
3.11,4.88,3.03,3.01,12.00,0.00,770.41,171.92,3.48,5.50,0.20,20.00
3.15,4.88,3.03,3.01,12.00,0.00,770.20,172.13,3.47,5.51,0.20,20.00
3.18,4.88,3.05,3.01,12.00,0.00,770.52,177.41,3.34,5.68,0.20,20.00
3.22,4.88,3.05,3.01,12.00,0.00,770.20,178.05,3.33,5.70,0.20,20.00
3.26,4.88,3.07,3.01,12.00,0.00,770.20,184.06,3.18,5.89,0.20,20.00
3.29,4.88,3.07,3.01,12.00,0.00,770.31,185.33,3.16,5.93,0.20,20.00
3.33,4.88,3.07,3.01,12.00,0.00,770.20,184.38,3.18,5.90,0.20,20.00
3.36,4.88,3.09,3.01,12.00,0.00,769.99,190.72,3.04,6.10,0.20,20.00
3.40,4.88,3.09,3.01,12.00,0.00,770.41,191.88,3.02,6.14,0.20,20.00
3.44,4.88,3.11,3.01,12.00,0.00,770.52,197.16,2.91,6.31,0.20,20.00
3.47,4.88,3.11,3.01,12.00,0.00,769.78,196.10,2.93,6.28,0.20,20.00
3.51,4.89,3.12,3.01,12.00,0.00,774.32,202.43,2.83,6.48,0.20,20.00
3.54,4.90,3.13,3.01,12.00,0.00,776.85,203.81,2.81,6.52,0.20,20.00
3.58,4.90,3.15,3.01,12.00,0.00,776.74,209.82,2.70,6.71,0.20,20.00
3.62,4.90,3.15,3.01,12.00,0.00,776.96,210.99,2.68,6.75,0.20,20.00
3.65,4.90,3.16,3.01,12.00,0.00,776.96,215.31,2.61,6.89,0.20,20.00
3.69,4.90,3.17,3.01,12.00,0.00,776.85,216.05,2.60,6.91,0.20,20.00
3.72,4.90,3.18,3.01,12.00,0.00,777.06,221.44,2.51,7.09,0.20,20.00
3.76,4.90,3.19,3.01,12.00,0.00,776.22,223.34,2.48,7.15,0.20,20.00
3.80,4.90,3.20,3.01,12.00,0.00,777.27,226.50,2.43,7.25,0.20,20.00
3.83,4.90,3.21,3.01,12.00,0.00,776.74,230.52,2.37,7.38,0.20,20.00
3.87,4.90,3.22,3.01,12.00,0.00,777.27,234.11,2.32,7.49,0.20,20.00
