%time(s),x1,x2,x3,x4,x5,u1,u2,y1,y2
0.13500,69.33510,464.53939,27.80829,0.30390,0.02006
0.13600,69.18753,468.16860,28.27283,0.30618,0.02037
0.13700,69.03996,471.78921,28.74100,0.30846,0.02067
0.13800,68.89239,475.40121,29.21279,0.31075,0.02098
0.13900,68.74485,479.00460,29.68819,0.31303,0.02129
0.14000,68.59734,482.59936,30.16719,0.31532,0.02160
0.14100,68.44989,486.18551,30.64979,0.31760,0.02192
0.14200,68.30252,489.76306,31.13598,0.31989,0.02224
0.14300,68.15522,493.33200,31.62574,0.32217,0.02256
0.14400,68.00801,496.89236,32.11907,0.32446,0.02288
0.14500,67.86092,500.44412,32.61596,0.32674,0.02320
0.14600,67.71394,503.98730,33.11640,0.32902,0.02353
0.14700,67.56709,507.52191,33.62039,0.33131,0.02386
0.14800,67.42037,511.04794,34.12791,0.33359,0.02419
0.14900,67.27381,514.56542,34.63896,0.33588,0.02452
0.15000,67.12741,518.07434,35.15353,0.33816,0.02486
0.15100,66.98117,521.57470,35.67160,0.34045,0.02520
0.15200,66.83511,525.06652,36.19318,0.34273,0.02554
0.15300,66.68923,528.54986,36.71824,0.34501,0.02588
0.15400,66.54355,532.02465,37.24679,0.34730,0.02623
0.15500,66.39807,535.49096,37.77882,0.34958,0.02657
0.15600,66.25279,538.94879,38.31431,0.35187,0.02692
0.15700,66.10771,542.39813,38.85326,0.35415,0.02728
0.15800,65.96286,545.83898,39.39565,0.35644,0.02763
0.15900,65.81824,549.27142,39.94149,0.35872,0.02799
0.16000,65.67385,552.69543,40.49076,0.36101,0.02834
0.16100,65.52968,556.11102,41.04346,0.36329,0.02871
0.16200,65.38576,559.51818,41.59957,0.36557,0.02907
0.16300,65.24208,562.91693,42.15908,0.36786,0.02943
0.16400,65.09866,566.30731,42.72200,0.37014,0.02980
0.16500,64.95549,569.68933,43.28831,0.37243,0.03017
0.16600,64.81257,573.06298,43.85800,0.37471,0.03054
0.16700,64.66992,576.42828,44.43106,0.37700,0.03092
0.16800,64.52753,579.78527,45.00749,0.37928,0.03130
0.16900,64.38542,583.13397,45.58727,0.38156,0.03168
0.17000,64.24357,586.47436,46.17041,0.38385,0.03206
0.17100,64.10200,589.80651,46.75688,0.38613,0.03244
0.17200,63.96071,593.13037,47.34669,0.38842,0.03283
0.17300,63.81970,596.44598,47.93982,0.39070,0.03322
0.17400,63.67897,599.75341,48.53627,0.39299,0.03361
0.17500,63.53853,603.05261,49.13602,0.39527,0.03400
0.17600,63.39838,606.34362,49.73907,0.39756,0.03439
0.17700,63.25851,609.62646,50.34542,0.39984,0.03479
0.17800,63.11894,612.90112,50.95504,0.40212,0.03519
0.17900,62.97967,616.16766,51.56794,0.40441,0.03559
0.18000,62.84069,619.42608,52.18411,0.40669,0.03600
0.18100,62.70201,622.67639,52.80354,0.40898,0.03641
0.18200,62.56363,625.91857,53.42621,0.41126,0.03681
0.18300,62.42555,629.15270,54.05213,0.41355,0.03723
0.18400,62.28777,632.37878,54.68129,0.41583,0.03764
0.18500,62.15029,635.59680,55.31367,0.41811,0.03805
0.18600,62.01312,638.80682,55.94926,0.42040,0.03847
0.18700,61.87625,642.00885,56.58807,0.42268,0.03889
0.18800,61.73969,645.20288,57.23008,0.42497,0.03932
0.18900,61.60343,648.38897,57.87528,0.42725,0.03974
0.19000,61.46749,651.56707,58.52367,0.42954,0.04017
0.19100,61.33185,654.73730,59.17523,0.43182,0.04060
0.19200,61.19653,657.89959,59.82997,0.43411,0.04103
0.19300,61.06151,661.05401,60.48787,0.43639,0.04146
0.19400,60.92680,664.20056,61.14892,0.43867,0.04190
0.19500,60.79241,667.33923,61.81312,0.44096,0.04234
0.19600,60.65832,670.47003,62.48046,0.44324,0.04278
0.19700,60.52455,673.59301,63.15093,0.44553,0.04322
0.19800,60.39109,676.70819,63.82452,0.44781,0.04367
0.19900,60.25794,679.81561,64.50124,0.45010,0.04412
0.20000,60.12510,682.91528,65.18106,0.45238,0.04457
0.20100,59.99258,686.00720,65.86397,0.45466,0.04502
0.20200,59.86037,689.09136,66.54998,0.45695,0.04547
0.20300,59.72847,692.16784,67.23907,0.45923,0.04593
0.20400,59.59688,695.23663,67.93124,0.46152,0.04639
0.20500,59.46561,698.29772,68.62648,0.46380,0.04685
0.20600,59.33465,701.35119,69.32477,0.46609,0.04732
0.20700,59.20401,704.39697,70.02613,0.46837,0.04778
0.20800,59.07368,707.43518,70.73052,0.47066,0.04825
0.20900,58.94366,710.46575,71.43796,0.47294,0.04872
0.21000,58.81394,713.48876,72.14842,0.47522,0.04919
0.21100,58.68455,716.50421,72.86191,0.47751,0.04967
0.21200,58.55546,719.51208,73.57842,0.47979,0.05015
0.21300,58.42669,722.51245,74.29793,0.48208,0.05063
0.21400,58.29823,725.50531,75.02044,0.48436,0.05111
0.21500,58.17008,728.49066,75.74594,0.48665,0.05159
0.21600,58.04224,731.46850,76.47444,0.48893,0.05208
0.21700,57.91471,734.43890,77.20590,0.49121,0.05257
0.21800,57.78749,737.40185,77.94034,0.49350,0.05306
0.21900,57.66059,740.35742,78.67774,0.49578,0.05355
0.22000,57.53399,743.30560,79.41810,0.49807,0.05405
0.22100,57.40770,746.24639,80.16141,0.50035,0.05455
0.22200,57.28172,749.17980,80.90766,0.50264,0.05505
0.22300,57.15605,752.10589,81.65683,0.50492,0.05555
0.22400,57.03068,755.02459,82.40894,0.50721,0.05605
0.22500,56.90563,757.93603,83.16397,0.50949,0.05656
0.22600,56.78088,760.84014,83.92190,0.51177,0.05707
0.22700,56.65644,763.73699,84.68274,0.51406,0.05758
0.22800,56.53230,766.62658,85.44648,0.51634,0.05810
0.22900,56.40847,769.50891,86.21311,0.51863,0.05861
0.23000,56.28495,772.38403,86.98262,0.52091,0.05913
0.23100,56.16172,775.25195,87.75500,0.52320,0.05965
0.23200,56.03881,778.11267,88.53025,0.52548,0.06018
0.23300,55.91619,780.96624,89.30837,0.52776,0.06070
0.23400,55.79388,783.81268,90.08934,0.53005,0.06123
0.23500,55.67187,786.65197,90.87315,0.53233,0.06176
0.23600,55.55017,789.48413,91.65980,0.53462,0.06229
0.23700,55.42877,792.30920,92.44928,0.53690,0.06283
0.23800,55.30766,795.12719,93.24160,0.53919,0.06336
0.23900,55.18686,797.93811,94.03672,0.54147,0.06390
0.24000,55.06636,800.74200,94.83466,0.54376,0.06444
0.24100,54.94615,803.53887,95.63540,0.54604,0.06499
0.24200,54.82624,806.32873,96.43894,0.54832,0.06553
0.24300,54.70663,809.11157,97.24526,0.55061,0.06608
0.24400,54.58732,811.88745,98.05438,0.55289,0.06663
0.24500,54.46831,814.65637,98.86627,0.55518,0.06719
0.24600,54.34959,817.41833,99.68093,0.55746,0.06774
0.24700,54.23116,820.17340,100.49835,0.55975,0.06830
0.24800,54.11303,822.92156,101.31852,0.56203,0.06886
0.24900,53.99520,825.66284,102.14144,0.56432,0.06942
0.25000,53.87765,828.39721,102.96710,0.56660,0.06998
0.25100,53.76041,831.12475,103.79550,0.56888,0.07055
0.25200,53.64345,833.84545,104.62663,0.57117,0.07112
0.25300,53.52678,836.55932,105.46047,0.57345,0.07169
0.25400,53.41041,839.26635,106.29704,0.57574,0.07226
0.25500,53.29432,841.96661,107.13630,0.57802,0.07284
0.25600,53.17853,844.66009,107.97827,0.58031,0.07342
0.25700,53.06302,847.34686,108.82292,0.58259,0.07400
0.25800,52.94780,850.02685,109.67027,0.58488,0.07458
0.25900,52.83287,852.70013,110.52030,0.58716,0.07517
0.26000,52.71822,855.36669,111.37300,0.58944,0.07575
0.26100,52.60387,858.02661,112.22837,0.59173,0.07634
0.26200,52.48979,860.67987,113.08639,0.59401,0.07693
0.26300,52.37600,863.32647,113.94707,0.59630,0.07753
0.26400,52.26250,865.96643,114.81040,0.59858,0.07812
0.26500,52.14928,868.59973,115.67636,0.60087,0.07872
0.26600,52.03634,871.22644,116.54496,0.60315,0.07932
0.26700,51.92369,873.84655,117.41619,0.60543,0.07993
0.26800,51.81131,876.46014,118.29003,0.60772,0.08053
0.26900,51.69922,879.06713,119.16649,0.61000,0.08114
0.27000,51.58741,881.66760,120.04556,0.61229,0.08175
0.27100,51.47587,884.26153,120.92723,0.61457,0.08236
0.27200,51.36462,886.84899,121.81149,0.61686,0.08298
0.27300,51.25365,889.42993,122.69834,0.61914,0.08359
0.27400,51.14295,892.00439,123.58776,0.62143,0.08421
0.27500,51.03253,894.57244,124.47977,0.62371,0.08483
0.27600,50.92238,897.13403,125.37434,0.62599,0.08546
0.27700,50.81251,899.68920,126.27147,0.62828,0.08608
0.27800,50.70292,902.23797,127.17116,0.63056,0.08671
0.27900,50.59360,904.78033,128.07339,0.63285,0.08734
0.28000,50.48456,907.31634,128.97817,0.63513,0.08798
0.28100,50.37578,909.84594,129.88549,0.63742,0.08861
0.28200,50.26728,912.36920,130.79534,0.63970,0.08925
0.28300,50.15905,914.88616,131.70771,0.64199,0.08989
0.28400,50.05109,917.39678,132.62260,0.64427,0.09053
0.28500,49.94340,919.90112,133.54000,0.64655,0.09117
0.28600,49.83599,922.39916,134.45991,0.64884,0.09182
